plate_id,ctrl_type,value_raw
PLT-C-PBM-C3a-ctrl,pos,10.44
PLT-C-PBM-C3a-ctrl,pos,10.66
PLT-C-PBM-C3a-ctrl,pos,8.22
PLT-C-PBM-C3a-ctrl,pos,10.24
PLT-C-PBM-C3a-ctrl,pos,11.66
PLT-C-PBM-C3a-ctrl,pos,9.77
PLT-C-PBM-C5a-ctrl,neg,99.92
PLT-C-PBM-C5a-ctrl,neg,98.04
PLT-C-PBM-C5a-ctrl,neg,103.04
PLT-C-PBM-C5a-ctrl,neg,99.89
PLT-C-PBM-C5a-ctrl,neg,99.42
PLT-C-PBM-C5a-ctrl,neg,101.11
PLT-C-PBM-C5a-ctrl,pos,9.4
PLT-C-PBM-C5a-ctrl,pos,9.47
PLT-C-PBM-C5a-ctrl,pos,9.1
PLT-C-PBM-C5a-ctrl,pos,10.78
PLT-C-PBM-C5a-ctrl,pos,10.54
PLT-C-PBM-C5a-ctrl,pos,9.34
PLT-C-PBM-TLR-ctrl,neg,97.45
PLT-C-PBM-TLR-ctrl,neg,101.67
PLT-C-PBM-TLR-ctrl,neg,105.51
PLT-C-PBM-TLR-ctrl,neg,97.59
PLT-C-PBM-TLR-ctrl,neg,102.48
PLT-C-PBM-TLR-ctrl,neg,97.74
PLT-C-PBM-TLR-ctrl,neg,99.27
PLT-C-PBM-TLR-ctrl,pos,7.89
PLT-C-PBM-TLR-ctrl,pos,9.76
PLT-C-PBM-TLR-ctrl,pos,8.98
PLT-C-PBM-TLR-ctrl,pos,11.01
PLT-C-PBM-TLR-ctrl,pos,9.22
PLT-C-PBM-TLR-ctrl,pos,10.62
PLT-C-PBM-TLR-ctrl,pos,10.1
PLT-D-PHH-Cel-ctrl,neg,96.53
PLT-D-PHH-Cel-ctrl,neg,96.97
PLT-D-PHH-Cel-ctrl,neg,98.26
PLT-D-PHH-Cel-ctrl,neg,98.4
PLT-D-PHH-Cel-ctrl,neg,102.03
PLT-D-PHH-Cel-ctrl,neg,98.89
PLT-D-PHH-Cel-ctrl,neg,99.13
PLT-D-PHH-Cel-ctrl,pos,9.8
PLT-D-PHH-Cel-ctrl,pos,10.55
PLT-D-PHH-Cel-ctrl,pos,9.03
PLT-D-PHH-Cel-ctrl,pos,10.93
PLT-D-PHH-Cel-ctrl,pos,11.71
PLT-D-PHH-Cel-ctrl,pos,8.91
PLT-D-PHH-LDH-ctrl,neg,100.75
PLT-D-PHH-LDH-ctrl,neg,100.79
PLT-D-PHH-LDH-ctrl,neg,99.93
PLT-D-PHH-LDH-ctrl,neg,99.55
PLT-D-PHH-LDH-ctrl,neg,97.1
PLT-D-PHH-LDH-ctrl,neg,97.48
PLT-D-PHH-LDH-ctrl,neg,100.36
PLT-D-PHH-LDH-ctrl,neg,100.11
PLT-D-PHH-LDH-ctrl,pos,10.75
PLT-D-PHH-LDH-ctrl,pos,10.07
PLT-D-PHH-LDH-ctrl,pos,9.72
PLT-D-PHH-LDH-ctrl,pos,9.83
PLT-D-PHH-LDH-ctrl,pos,10.2
PLT-D-PHH-LDH-ctrl,pos,9.7
PLT-D-PHH-LDH-ctrl,pos,10.85
PLT-D-PHH-ALT-ctrl,neg,101.52
PLT-D-PHH-ALT-ctrl,neg,101.44
PLT-D-PHH-ALT-ctrl,neg,98.62
PLT-D-PHH-ALT-ctrl,neg,97.48
PLT-D-PHH-ALT-ctrl,neg,97.99
PLT-D-PHH-ALT-ctrl,neg,101.38
PLT-D-PHH-ALT-ctrl,neg,102.84
PLT-D-PHH-ALT-ctrl,pos,10.59
PLT-D-PHH-ALT-ctrl,pos,11.34
PLT-D-PHH-ALT-ctrl,pos,9.65
PLT-D-PHH-ALT-ctrl,pos,9.08
PLT-D-PHH-ALT-ctrl,pos,11.03
PLT-D-PHH-ALT-ctrl,pos,9.32
PLT-D-PHH-Cas-ctrl,neg,101.61
PLT-D-PHH-Cas-ctrl,neg,100.59
PLT-D-PHH-Cas-ctrl,neg,101.14
PLT-D-PHH-Cas-ctrl,neg,95.77
PLT-D-PHH-Cas-ctrl,neg,100.63
PLT-D-PHH-Cas-ctrl,neg,99.92
PLT-D-PHH-Cas-ctrl,pos,9.43
PLT-D-PHH-Cas-ctrl,pos,9.14
PLT-D-PHH-Cas-ctrl,pos,9.4
PLT-D-PHH-Cas-ctrl,pos,8.84
PLT-D-PHH-Cas-ctrl,pos,9.08
PLT-D-PHH-Cas-ctrl,pos,9.19
PLT-D-PHH-Cas-ctrl,pos,8.85
PLT-D-PHH-Cas-ctrl,pos,10.42
PLT-D-PBM-IFN-ctrl,neg,97.77
PLT-D-PBM-IFN-ctrl,neg,103.09
PLT-D-PBM-IFN-ctrl,neg,105.78
PLT-D-PBM-IFN-ctrl,neg,99.78
PLT-D-PBM-IFN-ctrl,neg,102.49
PLT-D-PBM-IFN-ctrl,neg,96.66
PLT-D-PBM-IFN-ctrl,neg,96.57
PLT-D-PBM-IFN-ctrl,neg,98.41
PLT-D-PBM-IFN-ctrl,pos,9.85
PLT-D-PBM-IFN-ctrl,pos,8.97
PLT-D-PBM-IFN-ctrl,pos,9.9
PLT-D-PBM-IFN-ctrl,pos,9.49
PLT-D-PBM-IFN-ctrl,pos,9.26
PLT-D-PBM-IFN-ctrl,pos,9.19
PLT-D-PBM-IL6-ctrl,neg,99.4
PLT-D-PBM-IL6-ctrl,neg,101.52
PLT-D-PBM-IL6-ctrl,neg,99.49
PLT-D-PBM-IL6-ctrl,neg,99.34
PLT-D-PBM-IL6-ctrl,neg,100.79
PLT-D-PBM-IL6-ctrl,neg,100.06
PLT-D-PBM-IL6-ctrl,neg,99.12
PLT-D-PBM-IL6-ctrl,neg,98.0
PLT-D-PBM-IL6-ctrl,pos,10.76
PLT-D-PBM-IL6-ctrl,pos,10.84
PLT-D-PBM-IL6-ctrl,pos,9.15
PLT-D-PBM-IL6-ctrl,pos,9.68
PLT-D-PBM-IL6-ctrl,pos,10.53
PLT-D-PBM-IL6-ctrl,pos,9.09
PLT-D-PBM-IL6-ctrl,pos,10.29
PLT-D-PBM-TNF-ctrl,neg,101.21
PLT-D-PBM-TNF-ctrl,neg,102.68
PLT-D-PBM-TNF-ctrl,neg,100.44
PLT-D-PBM-TNF-ctrl,neg,101.61
PLT-D-PBM-TNF-ctrl,neg,99.08
PLT-D-PBM-TNF-ctrl,neg,100.66
PLT-D-PBM-TNF-ctrl,neg,102.45
PLT-D-PBM-TNF-ctrl,neg,99.37
PLT-D-PBM-TNF-ctrl,pos,10.95
PLT-D-PBM-TNF-ctrl,pos,8.69
PLT-D-PBM-TNF-ctrl,pos,9.51
PLT-D-PBM-TNF-ctrl,pos,11.52
PLT-D-PBM-TNF-ctrl,pos,10.01
PLT-D-PBM-TNF-ctrl,pos,9.17
PLT-D-PBM-TNF-ctrl,pos,11.5
PLT-D-PBM-C3a-ctrl,neg,98.58
PLT-D-PBM-C3a-ctrl,neg,96.83
PLT-D-PBM-C3a-ctrl,neg,101.37
PLT-D-PBM-C3a-ctrl,neg,101.5
PLT-D-PBM-C3a-ctrl,neg,100.23
PLT-D-PBM-C3a-ctrl,neg,97.25
PLT-D-PBM-C3a-ctrl,neg,99.27
PLT-D-PBM-C3a-ctrl,neg,102.76
PLT-D-PBM-C3a-ctrl,pos,10.49
PLT-D-PBM-C3a-ctrl,pos,10.63
PLT-D-PBM-C3a-ctrl,pos,12.65
PLT-D-PBM-C3a-ctrl,pos,8.27
PLT-D-PBM-C3a-ctrl,pos,9.12
PLT-D-PBM-C3a-ctrl,pos,10.24
PLT-D-PBM-C3a-ctrl,pos,10.01
PLT-D-PBM-C5a-ctrl,neg,104.66
PLT-D-PBM-C5a-ctrl,neg,100.42
PLT-D-PBM-C5a-ctrl,neg,99.37
PLT-D-PBM-C5a-ctrl,neg,99.25
PLT-D-PBM-C5a-ctrl,neg,98.07
PLT-D-PBM-C5a-ctrl,neg,100.9
PLT-D-PBM-C5a-ctrl,neg,99.01
PLT-D-PBM-C5a-ctrl,pos,9.25
PLT-D-PBM-C5a-ctrl,pos,10.35
PLT-D-PBM-C5a-ctrl,pos,9.9
PLT-D-PBM-C5a-ctrl,pos,8.46
PLT-D-PBM-C5a-ctrl,pos,9.99
PLT-D-PBM-C5a-ctrl,pos,10.95
PLT-D-PBM-TLR-ctrl,neg,98.18
PLT-D-PBM-TLR-ctrl,neg,97.85
PLT-D-PBM-TLR-ctrl,neg,101.09
PLT-D-PBM-TLR-ctrl,neg,99.26
PLT-D-PBM-TLR-ctrl,neg,100.91
PLT-D-PBM-TLR-ctrl,neg,103.1
PLT-D-PBM-TLR-ctrl,neg,99.09
PLT-D-PBM-TLR-ctrl,neg,98.8
PLT-D-PBM-TLR-ctrl,pos,9.74
PLT-D-PBM-TLR-ctrl,pos,10.49
PLT-D-PBM-TLR-ctrl,pos,9.98
PLT-D-PBM-TLR-ctrl,pos,11.66
PLT-D-PBM-TLR-ctrl,pos,10.34
PLT-D-PBM-TLR-ctrl,pos,10.62
PLT-D-PBM-TLR-ctrl,pos,9.97
PLT-E-PHH-Cel-ctrl,neg,99.44
PLT-E-PHH-Cel-ctrl,neg,97.28
PLT-E-PHH-Cel-ctrl,neg,95.8
PLT-E-PHH-Cel-ctrl,neg,99.57
PLT-E-PHH-Cel-ctrl,neg,98.6
PLT-E-PHH-Cel-ctrl,neg,100.47
PLT-E-PHH-Cel-ctrl,neg,99.1
PLT-E-PHH-Cel-ctrl,neg,101.91
PLT-E-PHH-Cel-ctrl,pos,9.89
PLT-E-PHH-Cel-ctrl,pos,9.66
PLT-E-PHH-Cel-ctrl,pos,10.78
PLT-E-PHH-Cel-ctrl,pos,10.18
PLT-E-PHH-Cel-ctrl,pos,10.62
PLT-E-PHH-Cel-ctrl,pos,10.92
PLT-E-PHH-LDH-ctrl,neg,101.93
PLT-E-PHH-LDH-ctrl,neg,99.85
PLT-E-PHH-LDH-ctrl,neg,100.97
PLT-E-PHH-LDH-ctrl,neg,103.57
PLT-E-PHH-LDH-ctrl,neg,101.78
PLT-E-PHH-LDH-ctrl,neg,100.63
PLT-E-PHH-LDH-ctrl,pos,10.16
PLT-E-PHH-LDH-ctrl,pos,11.06
PLT-E-PHH-LDH-ctrl,pos,10.18
PLT-E-PHH-LDH-ctrl,pos,8.79
PLT-E-PHH-LDH-ctrl,pos,10.99
PLT-E-PHH-LDH-ctrl,pos,10.66
PLT-E-PHH-ALT-ctrl,neg,101.26
PLT-E-PHH-ALT-ctrl,neg,101.19
PLT-E-PHH-ALT-ctrl,neg,101.12
PLT-E-PHH-ALT-ctrl,neg,100.57
PLT-E-PHH-ALT-ctrl,neg,101.94
PLT-E-PHH-ALT-ctrl,neg,98.55
PLT-E-PHH-ALT-ctrl,neg,99.52
PLT-E-PHH-ALT-ctrl,neg,102.94
PLT-E-PHH-ALT-ctrl,pos,10.14
PLT-E-PHH-ALT-ctrl,pos,9.74
PLT-E-PHH-ALT-ctrl,pos,10.83
PLT-E-PHH-ALT-ctrl,pos,10.67
PLT-E-PHH-ALT-ctrl,pos,8.96
PLT-E-PHH-ALT-ctrl,pos,10.58
PLT-E-PHH-ALT-ctrl,pos,10.11
PLT-E-PHH-ALT-ctrl,pos,10.57
PLT-E-PHH-Cas-ctrl,neg,100.32
PLT-E-PHH-Cas-ctrl,neg,100.38
PLT-E-PHH-Cas-ctrl,neg,99.44
PLT-E-PHH-Cas-ctrl,neg,99.45
PLT-E-PHH-Cas-ctrl,neg,103.92
PLT-E-PHH-Cas-ctrl,neg,99.05
PLT-E-PHH-Cas-ctrl,neg,101.02
PLT-E-PHH-Cas-ctrl,pos,10.12
PLT-E-PHH-Cas-ctrl,pos,9.02
PLT-E-PHH-Cas-ctrl,pos,8.99
PLT-E-PHH-Cas-ctrl,pos,9.94
PLT-E-PHH-Cas-ctrl,pos,8.44
PLT-E-PHH-Cas-ctrl,pos,11.46
PLT-E-PHH-Cas-ctrl,pos,9.71
PLT-E-PBM-IFN-ctrl,neg,101.07
PLT-E-PBM-IFN-ctrl,neg,99.56
PLT-E-PBM-IFN-ctrl,neg,100.2
PLT-E-PBM-IFN-ctrl,neg,103.84
PLT-E-PBM-IFN-ctrl,neg,97.34
PLT-E-PBM-IFN-ctrl,neg,101.39
PLT-E-PBM-IFN-ctrl,neg,101.75
PLT-E-PBM-IFN-ctrl,pos,10.12
PLT-E-PBM-IFN-ctrl,pos,11.03
PLT-E-PBM-IFN-ctrl,pos,10.18
PLT-E-PBM-IFN-ctrl,pos,9.75
PLT-E-PBM-IFN-ctrl,pos,10.95
PLT-E-PBM-IFN-ctrl,pos,8.38
PLT-E-PBM-IFN-ctrl,pos,10.09
PLT-E-PBM-IL6-ctrl,neg,100.33
PLT-E-PBM-IL6-ctrl,neg,99.17
PLT-E-PBM-IL6-ctrl,neg,99.67
PLT-E-PBM-IL6-ctrl,neg,99.0
PLT-E-PBM-IL6-ctrl,neg,97.49
PLT-E-PBM-IL6-ctrl,neg,103.39
PLT-E-PBM-IL6-ctrl,neg,100.31
PLT-E-PBM-IL6-ctrl,neg,97.12
PLT-E-PBM-IL6-ctrl,pos,11.22
PLT-E-PBM-IL6-ctrl,pos,10.77
PLT-E-PBM-IL6-ctrl,pos,9.23
PLT-E-PBM-IL6-ctrl,pos,9.41
PLT-E-PBM-IL6-ctrl,pos,9.47
PLT-E-PBM-TNF-ctrl,neg,97.28
PLT-E-PBM-TNF-ctrl,neg,98.19
PLT-E-PBM-TNF-ctrl,neg,97.04
PLT-E-PBM-TNF-ctrl,neg,98.56
PLT-E-PBM-TNF-ctrl,neg,98.2
PLT-E-PBM-TNF-ctrl,pos,8.87
PLT-E-PBM-TNF-ctrl,pos,9.82
PLT-E-PBM-TNF-ctrl,pos,10.59
PLT-E-PBM-TNF-ctrl,pos,9.43
PLT-E-PBM-TNF-ctrl,pos,10.49
PLT-E-PBM-TNF-ctrl,pos,9.37
PLT-E-PBM-C3a-ctrl,neg,100.04
PLT-E-PBM-C3a-ctrl,neg,98.52
PLT-E-PBM-C3a-ctrl,neg,102.1
PLT-E-PBM-C3a-ctrl,neg,102.36
PLT-E-PBM-C3a-ctrl,neg,100.9
PLT-E-PBM-C3a-ctrl,neg,99.22
PLT-E-PBM-C3a-ctrl,neg,102.23
PLT-E-PBM-C3a-ctrl,pos,9.48
PLT-E-PBM-C3a-ctrl,pos,9.74
PLT-E-PBM-C3a-ctrl,pos,10.42
PLT-E-PBM-C3a-ctrl,pos,10.18
PLT-E-PBM-C3a-ctrl,pos,9.46
PLT-E-PBM-C3a-ctrl,pos,8.77
PLT-E-PBM-C3a-ctrl,pos,9.42
PLT-E-PBM-C5a-ctrl,neg,101.62
PLT-E-PBM-C5a-ctrl,neg,97.8
PLT-E-PBM-C5a-ctrl,neg,101.6
PLT-E-PBM-C5a-ctrl,neg,99.55
PLT-E-PBM-C5a-ctrl,neg,96.47
PLT-E-PBM-C5a-ctrl,neg,102.98
PLT-E-PBM-C5a-ctrl,neg,93.25
PLT-E-PBM-C5a-ctrl,pos,9.93
PLT-E-PBM-C5a-ctrl,pos,10.19
PLT-E-PBM-C5a-ctrl,pos,8.16
PLT-E-PBM-C5a-ctrl,pos,10.35
PLT-E-PBM-C5a-ctrl,pos,9.46
PLT-E-PBM-C5a-ctrl,pos,9.8
PLT-E-PBM-C5a-ctrl,pos,11.07
PLT-E-PBM-C5a-ctrl,pos,10.11
PLT-E-PBM-TLR-ctrl,neg,96.69
PLT-E-PBM-TLR-ctrl,neg,101.12
PLT-E-PBM-TLR-ctrl,neg,98.62
PLT-E-PBM-TLR-ctrl,neg,98.92
PLT-E-PBM-TLR-ctrl,neg,98.74
PLT-E-PBM-TLR-ctrl,neg,96.77
PLT-E-PBM-TLR-ctrl,neg,100.78
PLT-E-PBM-TLR-ctrl,pos,10.39
PLT-E-PBM-TLR-ctrl,pos,10.75
PLT-E-PBM-TLR-ctrl,pos,10.52
PLT-E-PBM-TLR-ctrl,pos,10.32
PLT-E-PBM-TLR-ctrl,pos,10.48
PLT-E-PBM-TLR-ctrl,pos,10.73
PLT-E-PBM-TLR-ctrl,pos,8.78
PLT-A-PHH-Cel-ctrl,neg,98.39
PLT-A-PHH-Cel-ctrl,neg,98.91
PLT-A-PHH-Cel-ctrl,neg,100.51
PLT-A-PHH-Cel-ctrl,neg,100.35
PLT-A-PHH-Cel-ctrl,neg,101.0
PLT-A-PHH-Cel-ctrl,neg,99.01
PLT-A-PHH-Cel-ctrl,neg,100.08
PLT-A-PHH-Cel-ctrl,pos,11.18
PLT-A-PHH-Cel-ctrl,pos,8.95
PLT-A-PHH-Cel-ctrl,pos,9.66
PLT-A-PHH-Cel-ctrl,pos,11.91
PLT-A-PHH-Cel-ctrl,pos,10.61
PLT-A-PHH-Cel-ctrl,pos,9.32
PLT-A-PHH-Cel-ctrl,pos,10.66
PLT-A-PHH-LDH-ctrl,neg,98.34
PLT-A-PHH-LDH-ctrl,neg,97.88
PLT-A-PHH-LDH-ctrl,neg,95.72
PLT-A-PHH-LDH-ctrl,neg,102.97
PLT-A-PHH-LDH-ctrl,neg,98.2
PLT-A-PHH-LDH-ctrl,neg,99.52
PLT-A-PHH-LDH-ctrl,neg,103.12
PLT-A-PHH-LDH-ctrl,neg,99.72
PLT-A-PHH-LDH-ctrl,pos,10.41
PLT-A-PHH-LDH-ctrl,pos,8.86
PLT-A-PHH-LDH-ctrl,pos,11.12
PLT-A-PHH-LDH-ctrl,pos,9.9
PLT-A-PHH-LDH-ctrl,pos,9.19
PLT-A-PHH-LDH-ctrl,pos,9.18
PLT-A-PHH-LDH-ctrl,pos,11.35
PLT-A-PHH-ALT-ctrl,neg,101.24
PLT-A-PHH-ALT-ctrl,neg,100.97
PLT-A-PHH-ALT-ctrl,neg,102.18
PLT-A-PHH-ALT-ctrl,neg,99.3
PLT-A-PHH-ALT-ctrl,neg,97.78
PLT-A-PHH-ALT-ctrl,neg,98.91
PLT-A-PHH-ALT-ctrl,neg,100.68
PLT-A-PHH-ALT-ctrl,pos,9.35
PLT-A-PHH-ALT-ctrl,pos,10.25
PLT-A-PHH-ALT-ctrl,pos,11.17
PLT-A-PHH-ALT-ctrl,pos,9.64
PLT-A-PHH-ALT-ctrl,pos,9.67
PLT-A-PHH-ALT-ctrl,pos,8.86
PLT-A-PHH-ALT-ctrl,pos,11.07
PLT-A-PHH-Cas-ctrl,neg,98.11
PLT-A-PHH-Cas-ctrl,neg,99.13
PLT-A-PHH-Cas-ctrl,neg,97.71
PLT-A-PHH-Cas-ctrl,neg,96.22
PLT-A-PHH-Cas-ctrl,neg,97.68
PLT-A-PHH-Cas-ctrl,neg,100.24
PLT-A-PHH-Cas-ctrl,neg,102.55
PLT-A-PHH-Cas-ctrl,neg,101.99
PLT-A-PHH-Cas-ctrl,pos,9.08
PLT-A-PHH-Cas-ctrl,pos,9.36
PLT-A-PHH-Cas-ctrl,pos,9.25
PLT-A-PHH-Cas-ctrl,pos,7.93
PLT-A-PHH-Cas-ctrl,pos,9.87
PLT-A-PHH-Cas-ctrl,pos,10.64
PLT-A-PHH-Cas-ctrl,pos,8.99
PLT-A-PBM-IFN-ctrl,neg,97.0
PLT-A-PBM-IFN-ctrl,neg,99.41
PLT-A-PBM-IFN-ctrl,neg,100.24
PLT-A-PBM-IFN-ctrl,neg,104.94
PLT-A-PBM-IFN-ctrl,neg,100.09
PLT-A-PBM-IFN-ctrl,neg,99.19
PLT-A-PBM-IFN-ctrl,neg,101.24
PLT-A-PBM-IFN-ctrl,pos,10.22
PLT-A-PBM-IFN-ctrl,pos,9.49
PLT-A-PBM-IFN-ctrl,pos,9.19
PLT-A-PBM-IFN-ctrl,pos,9.68
PLT-A-PBM-IFN-ctrl,pos,9.33
PLT-A-PBM-IFN-ctrl,pos,9.82
PLT-A-PBM-IFN-ctrl,pos,10.11
PLT-A-PBM-IFN-ctrl,pos,9.6
PLT-A-PBM-IL6-ctrl,neg,101.75
PLT-A-PBM-IL6-ctrl,neg,100.8
PLT-A-PBM-IL6-ctrl,neg,98.69
PLT-A-PBM-IL6-ctrl,neg,97.79
PLT-A-PBM-IL6-ctrl,neg,100.48
PLT-A-PBM-IL6-ctrl,neg,99.88
PLT-A-PBM-IL6-ctrl,neg,97.51
PLT-A-PBM-IL6-ctrl,neg,99.82
PLT-A-PBM-IL6-ctrl,pos,9.88
PLT-A-PBM-IL6-ctrl,pos,9.95
PLT-A-PBM-IL6-ctrl,pos,10.39
PLT-A-PBM-IL6-ctrl,pos,9.11
PLT-A-PBM-IL6-ctrl,pos,9.61
PLT-A-PBM-IL6-ctrl,pos,11.06
PLT-A-PBM-IL6-ctrl,pos,11.89
PLT-A-PBM-TNF-ctrl,neg,98.74
PLT-A-PBM-TNF-ctrl,neg,99.23
PLT-A-PBM-TNF-ctrl,neg,102.08
PLT-A-PBM-TNF-ctrl,neg,99.5
PLT-A-PBM-TNF-ctrl,neg,101.81
PLT-A-PBM-TNF-ctrl,neg,99.2
PLT-A-PBM-TNF-ctrl,neg,104.49
PLT-A-PBM-TNF-ctrl,pos,8.25
PLT-A-PBM-TNF-ctrl,pos,10.3
PLT-A-PBM-TNF-ctrl,pos,9.96
PLT-A-PBM-TNF-ctrl,pos,10.23
PLT-A-PBM-TNF-ctrl,pos,10.33
PLT-A-PBM-C3a-ctrl,neg,98.85
PLT-A-PBM-C3a-ctrl,neg,100.05
PLT-A-PBM-C3a-ctrl,neg,101.09
PLT-A-PBM-C3a-ctrl,neg,98.68
PLT-A-PBM-C3a-ctrl,neg,102.89
PLT-A-PBM-C3a-ctrl,neg,99.96
PLT-A-PBM-C3a-ctrl,neg,103.2
PLT-A-PBM-C3a-ctrl,neg,97.22
PLT-A-PBM-C3a-ctrl,pos,10.52
PLT-A-PBM-C3a-ctrl,pos,9.29
PLT-A-PBM-C3a-ctrl,pos,10.72
PLT-A-PBM-C3a-ctrl,pos,9.82
PLT-A-PBM-C3a-ctrl,pos,12.08
PLT-A-PBM-C5a-ctrl,neg,100.19
PLT-A-PBM-C5a-ctrl,neg,98.03
PLT-A-PBM-C5a-ctrl,neg,95.97
PLT-A-PBM-C5a-ctrl,neg,98.43
PLT-A-PBM-C5a-ctrl,neg,98.86
PLT-A-PBM-C5a-ctrl,neg,98.98
PLT-A-PBM-C5a-ctrl,neg,99.4
PLT-A-PBM-C5a-ctrl,pos,9.04
PLT-A-PBM-C5a-ctrl,pos,10.97
PLT-A-PBM-C5a-ctrl,pos,11.06
PLT-A-PBM-C5a-ctrl,pos,9.79
PLT-A-PBM-C5a-ctrl,pos,9.73
PLT-A-PBM-TLR-ctrl,neg,101.26
PLT-A-PBM-TLR-ctrl,neg,95.7
PLT-A-PBM-TLR-ctrl,neg,102.89
PLT-A-PBM-TLR-ctrl,neg,100.3
PLT-A-PBM-TLR-ctrl,neg,100.74
PLT-A-PBM-TLR-ctrl,neg,100.61
PLT-A-PBM-TLR-ctrl,neg,101.83
PLT-A-PBM-TLR-ctrl,neg,99.84
PLT-A-PBM-TLR-ctrl,pos,8.81
PLT-A-PBM-TLR-ctrl,pos,10.26
PLT-A-PBM-TLR-ctrl,pos,8.89
PLT-A-PBM-TLR-ctrl,pos,11.45
PLT-A-PBM-TLR-ctrl,pos,9.96
PLT-A-PBM-TLR-ctrl,pos,9.46
PLT-B-PHH-Cel-ctrl,neg,102.51
PLT-B-PHH-Cel-ctrl,neg,102.05
PLT-B-PHH-Cel-ctrl,neg,103.47
PLT-B-PHH-Cel-ctrl,neg,104.51
PLT-B-PHH-Cel-ctrl,neg,97.69
PLT-B-PHH-Cel-ctrl,neg,98.96
PLT-B-PHH-Cel-ctrl,neg,101.15
PLT-B-PHH-Cel-ctrl,pos,11.15
PLT-B-PHH-Cel-ctrl,pos,9.16
PLT-B-PHH-Cel-ctrl,pos,10.2
PLT-B-PHH-Cel-ctrl,pos,9.88
PLT-B-PHH-Cel-ctrl,pos,10.3
PLT-B-PHH-Cel-ctrl,pos,11.63
PLT-B-PHH-LDH-ctrl,neg,97.54
PLT-B-PHH-LDH-ctrl,neg,98.53
PLT-B-PHH-LDH-ctrl,neg,98.3
PLT-B-PHH-LDH-ctrl,neg,102.28
PLT-B-PHH-LDH-ctrl,neg,102.03
PLT-B-PHH-LDH-ctrl,neg,102.54
PLT-B-PHH-LDH-ctrl,neg,98.43
PLT-B-PHH-LDH-ctrl,pos,9.36
PLT-B-PHH-LDH-ctrl,pos,9.4
PLT-B-PHH-LDH-ctrl,pos,9.44
PLT-B-PHH-LDH-ctrl,pos,9.47
PLT-B-PHH-LDH-ctrl,pos,9.93
PLT-B-PHH-LDH-ctrl,pos,9.33
PLT-B-PHH-LDH-ctrl,pos,7.91
PLT-B-PHH-ALT-ctrl,neg,102.23
PLT-B-PHH-ALT-ctrl,neg,99.99
PLT-B-PHH-ALT-ctrl,neg,94.99
PLT-B-PHH-ALT-ctrl,neg,97.91
PLT-B-PHH-ALT-ctrl,neg,101.16
PLT-B-PHH-ALT-ctrl,neg,98.92
PLT-B-PHH-ALT-ctrl,neg,101.57
PLT-B-PHH-ALT-ctrl,pos,9.03
PLT-B-PHH-ALT-ctrl,pos,10.31
PLT-B-PHH-ALT-ctrl,pos,10.35
PLT-B-PHH-ALT-ctrl,pos,10.63
PLT-B-PHH-ALT-ctrl,pos,9.48
PLT-B-PHH-ALT-ctrl,pos,10.62
PLT-B-PHH-ALT-ctrl,pos,11.21
PLT-B-PHH-ALT-ctrl,pos,8.18
PLT-B-PHH-Cas-ctrl,neg,102.13
PLT-B-PHH-Cas-ctrl,neg,101.22
PLT-B-PHH-Cas-ctrl,neg,101.21
PLT-B-PHH-Cas-ctrl,neg,97.55
PLT-B-PHH-Cas-ctrl,neg,101.01
PLT-B-PHH-Cas-ctrl,neg,102.73
PLT-B-PHH-Cas-ctrl,neg,97.11
PLT-B-PHH-Cas-ctrl,neg,99.37
PLT-B-PHH-Cas-ctrl,pos,10.08
PLT-B-PHH-Cas-ctrl,pos,11.15
PLT-B-PHH-Cas-ctrl,pos,10.58
PLT-B-PHH-Cas-ctrl,pos,10.32
PLT-B-PHH-Cas-ctrl,pos,10.65
PLT-B-PHH-Cas-ctrl,pos,10.61
PLT-B-PHH-Cas-ctrl,pos,10.03
PLT-B-PBM-IFN-ctrl,neg,101.27
PLT-B-PBM-IFN-ctrl,neg,105.43
PLT-B-PBM-IFN-ctrl,neg,102.61
PLT-B-PBM-IFN-ctrl,neg,103.74
PLT-B-PBM-IFN-ctrl,neg,96.31
PLT-B-PBM-IFN-ctrl,neg,102.15
PLT-B-PBM-IFN-ctrl,neg,98.1
PLT-B-PBM-IFN-ctrl,neg,103.35
PLT-B-PBM-IFN-ctrl,pos,11.09
PLT-B-PBM-IFN-ctrl,pos,10.48
PLT-B-PBM-IFN-ctrl,pos,9.41
PLT-B-PBM-IFN-ctrl,pos,9.61
PLT-B-PBM-IFN-ctrl,pos,9.68
PLT-B-PBM-IFN-ctrl,pos,10.61
PLT-B-PBM-IFN-ctrl,pos,10.32
PLT-B-PBM-IFN-ctrl,pos,11.14
PLT-B-PBM-IL6-ctrl,neg,100.17
PLT-B-PBM-IL6-ctrl,neg,94.9
PLT-B-PBM-IL6-ctrl,neg,96.38
PLT-B-PBM-IL6-ctrl,neg,104.19
PLT-B-PBM-IL6-ctrl,neg,99.28
PLT-B-PBM-IL6-ctrl,neg,100.02
PLT-B-PBM-IL6-ctrl,neg,102.83
PLT-B-PBM-IL6-ctrl,pos,8.47
PLT-B-PBM-IL6-ctrl,pos,11.06
PLT-B-PBM-IL6-ctrl,pos,11.01
PLT-B-PBM-IL6-ctrl,pos,10.0
PLT-B-PBM-IL6-ctrl,pos,10.33
PLT-B-PBM-IL6-ctrl,pos,9.7
PLT-B-PBM-IL6-ctrl,pos,8.65
